社區,地址,Latitude,Longitude,樓層數,企業主數,人數預估,安裝片數,棟數,落成,坪價,類型,強調
大安尊邸麗池特區,新北市樹林區大安路285號,24.9930717,121.4184485,12,120,360,5,5,2001年,28.7,住宅社區,false
巴黎皇宮,新北市新店區中興路二段37、39號,24.9701077,121.546201,24,186,744,4,2,2016年,41.89,住宅社區,false
遠東科技中心A棟,新北市汐止區大同路二段125號,25.0639687,121.6504901,10,39,2700,,,,,商辦大樓,false
愛琴花園,新北市泰山區仁義路11巷3、5號,25.0556483,121.432362,9,163,490,8,8,2005年,31.6,住宅社區,false
凱旋門(樹林),新北市樹林區中正路633號,25.011623,121.4130491,22,352,1056,6,3,1995年,21.27,住宅社區,false
安居公教住宅乙基地,新北市新店區安忠路56巷3號1樓,24.9593042,121.5124732,14,218,654,4,2,2003年,24.0,住宅社區,false
遠東科技中心B棟,新北市汐止區大同路二段125-167號,25.0639687,121.6504901,10,26,2500,,,,,商辦大樓,false
晶華城,新北市泰山區全興路18巷1~29號,25.0584902,121.4320372,13,194,582,7,7,2006年,33.0,住宅社區,false
大安敦南,新北市樹林區大安路101、103、105、107、109號,24.9979252,121.4228498,20,260,1040,6,4,1997年,25.11,住宅社區,false
欣殿社區,新北市新店區永平街18~38號,24.983869,121.516079,14,135,540,5,5,2008年,35.0,住宅社區,false
遠東科技中心C棟,新北市汐止區大同路二段171號,25.0642262,121.6513908,12,32,1100,,,,,商辦大樓,false
凱悅四季A區,新北市泰山區全興路218號,25.0553449,121.4342555,13,118,500,4,4,2004年,28.3,住宅社區,false
敦美米蘭苑,新北市樹林區大安路541號,24.9842323,121.412727,12,45,135,2,1,2017年,31.56,住宅社區,false
哈佛花園社區,新北市新店區永平街83巷1號,24.98527,121.5161819,9,90,360,5,5,2001年,33.0,住宅社區,false
世界經貿中心A棟,新北市汐止區大同路三段188~194號,25.0739509,121.674533,10,29,1300,2,,,,商辦大樓,false
榮耀台北社區公寓大廈,新北市泰山區明志路二段60巷1弄5號,25.053112,121.429015,7,136,544,8,8,1997年,25.21,住宅社區,false
醴泉社區,新北市樹林區大安路626~650號,24.9828121,121.4110868,13,125,375,10,5,2009年,18.0,住宅社區,false
K6湛,新北市新店區安德街2.6.18.20號,24.9628311,121.5122784,14,98,392,2,2,2017年,35.0,住宅社區,false
世界經貿中心B棟,新北市汐止區大同路三段212~222號,25.073162,121.674708,10,34,1300,2,,,,商辦大樓,false
帝王鄉,新北市泰山區明志路二段128、130、132、134號,25.05134,121.42769,11,193,579,9,6,1996年,23.96,住宅社區,false
宏觀御花園,新北市樹林區俊英街105~109號,25.0094541,121.4248544,12,86,260,4,4,1997年,21.4,住宅社區,false
山水畫樓B區,新北市新店區安民街65巷17號,24.9669249,121.515808,14,127,381,3,3,1994年,33.0,住宅社區,false
世界經貿中心C棟,新北市汐止區大同路三段196~210號,25.0733385,121.6740623,10,70,1200,2,,,,商辦大樓,false
明志勳章,新北市泰山區明志路二段210、212、210之1、2、212之1、2號,25.0490419,121.4273959,14,70,210,2,1,2015年,31.9,住宅社區,false
金英堡,新北市樹林區俊英街133巷16之2號,25.0112437,121.4237487,8、14,44,132,2,2,2017年,27.0,住宅社區,false
名人華廈,新北市新店區北新路一段133號,24.9632409,121.539441,14~15,120,480,4,4,1990年,42.0,住宅社區,false
亞東科學園區,新北市汐止區中興路31巷1-4號,25.0617896,121.634871,9,12,900,1,,,,商辦大樓,false
合登上豪滿意社區,新北市泰山區明志路二段232巷2~16號,25.0483798,121.4268488,42,111,333,3,3,2019年,29.92,住宅社區,false
孩子王,新北市樹林區忠孝街45、47、49、51、53、55號,24.9819873,121.4243171,12,343,1032,8,8,2000年,28.15,住宅社區,false
天翼生活名邸大廈,新北市新店區民族路190號,24.9756528,121.5363178,20,75,400,2,1,1994年,50.0,住宅社區,false
亞太經貿中心二期(1),新北市汐止區中興路32號,25.059955,121.636911,7,15,1600,2,,,,商辦大樓,false
大同世界,新北市泰山區明志路二段345巷1號,25.0534109,121.4302775,9,144,432,8,8,1995年,22.0,住宅社區,false
中國江山,新北市樹林區太元街22號、中華路120、122號,24.9806907,121.4177038,156,321,963,12,12,1996年,26.5,住宅社區,false
立益百合花園大廈,新北市深坑區松柏街1~3號,25.0117534,121.6380861,13,115,345,5,5,2008年,23.09,住宅社區,false
台北金鑽大樓,新北市三重區三和路二段30號,25.0676565,121.5000813,11,6,400,1,,,,商辦大樓,false
亞太經貿中心二期(2),新北市汐止區中興路34號,25.0599584,121.6367569,7,6,1300,1,,,,商辦大樓,false
可可亞,新北市泰山區文程路1~13號；明志路二段175~185號,25.0496355,121.4277261,14,228,684,9,9,2005年,26.5,住宅社區,false
家麒皇家,新北市樹林區保順街99~141號,24.9951683,121.4291523,8,174,440,7,7,2000年,29.41,住宅社區,false
情趣大國,新北市深坑區雲鄉路184號,24.9983444,121.6222218,7~8,124,379,4,4,1995年,18.2,住宅社區,false
太平洋花園廣場,新北市三重區三和路四段20巷22號之1,25.073592,121.4901,21,17,600,1,,,,商辦大樓,false
資本企業大樓,新北市汐止區中興路45號,25.0624665,121.6341777,7,14,900,1,,,,商辦大樓,false
台北花園廣場,新北市泰山區泰林路二段456號,25.0642034,121.4258537,12~13,225,675,9,9,2007年,25.79,住宅社區,false
愛家親子,新北市樹林區八德街158號,24.9782662,121.4214747,7、8,90,270,6,6,2000年,27.0,住宅社區,false
